Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2023,23.0,97.859,MEDIUM,japan,SAI,5807,5.0,,,,,,,,
2023,24.0,97.889,MEDIUM,japan,SAI,5807,6.0,,,,,,,,
2023,25.0,97.753,MEDIUM,japan,SAI,5807,7.0,,,,,,,,
2023,26.0,98.177,MEDIUM,japan,SAI,5807,8.0,,,,,,,,
2023,27.0,98.819,MEDIUM,japan,SAI,5807,9.0,,,,,,,,
2023,28.0,98.681,MEDIUM,japan,SAI,5807,10.0,,,,,,,,
2023,29.0,98.537,MEDIUM,japan,SAI,5807,11.0,,,,,,,,
2023,30.0,98.715,MEDIUM,japan,SAI,5807,12.0,,,,,,,,
2023,31.0,98.716,MEDIUM,japan,SAI,5807,13.0,,,,,,,,
2023,32.0,98.726,MEDIUM,japan,SAI,5807,14.0,,,,,,,,
2023,33.0,98.634,MEDIUM,japan,SAI,5807,15.0,,,,,,,,
2023,34.0,98.588,MEDIUM,japan,SAI,5807,16.0,,,,,,,,
2023,35.0,98.702,MEDIUM,japan,SAI,5807,17.0,,,,,,,,
2023,36.0,98.452,MEDIUM,japan,SAI,5807,18.0,,,,,,,,
2023,37.0,99.098,MEDIUM,japan,SAI,5807,19.0,,,,,,,,
2023,38.0,101.42,MEDIUM,japan,SAI,5807,20.0,,,,,,,,
2023,40.0,96.187,HARD,japan,SAI,5807,2.0,,,,,,,,
2023,41.0,96.364,HARD,japan,SAI,5807,3.0,,,,,,,,
2023,42.0,96.378,HARD,japan,SAI,5807,4.0,,,,,,,,
2023,43.0,96.677,HARD,japan,SAI,5807,5.0,,,,,,,,
2023,44.0,96.724,HARD,japan,SAI,5807,6.0,,,,,,,,
2023,45.0,96.798,HARD,japan,SAI,5807,7.0,,,,,,,,
2023,46.0,96.783,HARD,japan,SAI,5807,8.0,,,,,,,,
2023,47.0,97.516,HARD,japan,SAI,5807,9.0,,,,,,,,
2023,48.0,98.346,HARD,japan,SAI,5807,10.0,,,,,,,,
2023,49.0,99.668,HARD,japan,SAI,5807,11.0,,,,,,,,
2023,50.0,97.349,HARD,japan,SAI,5807,12.0,,,,,,,,
2023,51.0,97.118,HARD,japan,SAI,5807,13.0,,,,,,,,
2023,52.0,97.389,HARD,japan,SAI,5807,14.0,,,,,,,,
2023,53.0,97.259,HARD,japan,SAI,5807,15.0,,,,,,,,
2023,5.0,100.176,MEDIUM,japan,HAM,5807,5.0,,,,,,,,
2023,6.0,98.786,MEDIUM,japan,HAM,5807,6.0,,,,,,,,
2023,7.0,99.274,MEDIUM,japan,HAM,5807,7.0,,,,,,,,
2023,8.0,99.077,MEDIUM,japan,HAM,5807,8.0,,,,,,,,
2023,9.0,99.706,MEDIUM,japan,HAM,5807,9.0,,,,,,,,
2023,10.0,99.952,MEDIUM,japan,HAM,5807,10.0,,,,,,,,
2023,11.0,99.65,MEDIUM,japan,HAM,5807,11.0,,,,,,,,
2023,12.0,99.129,MEDIUM,japan,HAM,5807,12.0,,,,,,,,
2023,13.0,99.532,MEDIUM,japan,HAM,5807,13.0,,,,,,,,
2023,15.0,99.055,MEDIUM,japan,HAM,5807,15.0,,,,,,,,
2023,18.0,97.489,HARD,japan,HAM,5807,2.0,,,,,,,,
2023,19.0,97.878,HARD,japan,HAM,5807,3.0,,,,,,,,
2023,20.0,98.519,HARD,japan,HAM,5807,4.0,,,,,,,,
2023,21.0,99.752,HARD,japan,HAM,5807,5.0,,,,,,,,
2023,22.0,98.12,HARD,japan,HAM,5807,6.0,,,,,,,,
2023,23.0,98.568,HARD,japan,HAM,5807,7.0,,,,,,,,
2023,24.0,98.225,HARD,japan,HAM,5807,8.0,,,,,,,,
2023,25.0,97.905,HARD,japan,HAM,5807,9.0,,,,,,,,
2023,26.0,98.296,HARD,japan,HAM,5807,10.0,,,,,,,,
2023,27.0,98.337,HARD,japan,HAM,5807,11.0,,,,,,,,
2023,28.0,98.665,HARD,japan,HAM,5807,12.0,,,,,,,,
2023,29.0,98.542,HARD,japan,HAM,5807,13.0,,,,,,,,
2023,30.0,98.333,HARD,japan,HAM,5807,14.0,,,,,,,,
2023,31.0,98.866,HARD,japan,HAM,5807,15.0,,,,,,,,
2023,32.0,98.605,HARD,japan,HAM,5807,16.0,,,,,,,,
2023,33.0,98.377,HARD,japan,HAM,5807,17.0,,,,,,,,
2023,34.0,100.853,HARD,japan,HAM,5807,18.0,,,,,,,,
2023,36.0,95.611,HARD,japan,HAM,5807,2.0,,,,,,,,
2023,37.0,96.182,HARD,japan,HAM,5807,3.0,,,,,,,,
2023,38.0,96.736,HARD,japan,HAM,5807,4.0,,,,,,,,
2023,39.0,96.509,HARD,japan,HAM,5807,5.0,,,,,,,,
2023,40.0,97.118,HARD,japan,HAM,5807,6.0,,,,,,,,
2023,41.0,97.243,HARD,japan,HAM,5807,7.0,,,,,,,,
2023,42.0,97.47,HARD,japan,HAM,5807,8.0,,,,,,,,
2023,43.0,97.293,HARD,japan,HAM,5807,9.0,,,,,,,,
2023,44.0,97.265,HARD,japan,HAM,5807,10.0,,,,,,,,
2023,45.0,97.217,HARD,japan,HAM,5807,11.0,,,,,,,,
2023,46.0,97.999,HARD,japan,HAM,5807,12.0,,,,,,,,
2023,47.0,98.451,HARD,japan,HAM,5807,13.0,,,,,,,,
2023,48.0,98.416,HARD,japan,HAM,5807,14.0,,,,,,,,
2023,49.0,98.74,HARD,japan,HAM,5807,15.0,,,,,,,,
2023,50.0,97.417,HARD,japan,HAM,5807,16.0,,,,,,,,
2023,51.0,97.531,HARD,japan,HAM,5807,17.0,,,,,,,,
2023,52.0,97.352,HARD,japan,HAM,5807,18.0,,,,,,,,
2023,53.0,97.353,HARD,japan,HAM,5807,19.0,,,,,,,,
2023,5.0,98.805,MEDIUM,japan,LEC,5807,5.0,,,,,,,,
2023,6.0,98.924,MEDIUM,japan,LEC,5807,6.0,,,,,,,,
2023,7.0,99.093,MEDIUM,japan,LEC,5807,7.0,,,,,,,,
2023,8.0,99.086,MEDIUM,japan,LEC,5807,8.0,,,,,,,,
2023,9.0,99.083,MEDIUM,japan,LEC,5807,9.0,,,,,,,,
2023,10.0,99.31,MEDIUM,japan,LEC,5807,10.0,,,,,,,,
2023,11.0,99.562,MEDIUM,japan,LEC,5807,11.0,,,,,,,,
2023,12.0,99.641,MEDIUM,japan,LEC,5807,12.0,,,,,,,,
2023,13.0,99.375,MEDIUM,japan,LEC,5807,13.0,,,,,,,,
2023,15.0,99.479,MEDIUM,japan,LEC,5807,15.0,,,,,,,,
2023,16.0,99.648,MEDIUM,japan,LEC,5807,16.0,,,,,,,,
2023,17.0,101.825,MEDIUM,japan,LEC,5807,17.0,,,,,,,,
2023,19.0,98.574,MEDIUM,japan,LEC,5807,2.0,,,,,,,,
2023,20.0,98.169,MEDIUM,japan,LEC,5807,3.0,,,,,,,,
2023,21.0,98.166,MEDIUM,japan,LEC,5807,4.0,,,,,,,,
2023,22.0,97.945,MEDIUM,japan,LEC,5807,5.0,,,,,,,,
2023,23.0,98.005,MEDIUM,japan,LEC,5807,6.0,,,,,,,,
2023,24.0,97.88,MEDIUM,japan,LEC,5807,7.0,,,,,,,,
2023,25.0,98.12,MEDIUM,japan,LEC,5807,8.0,,,,,,,,
2023,26.0,98.385,MEDIUM,japan,LEC,5807,9.0,,,,,,,,
2023,27.0,99.317,MEDIUM,japan,LEC,5807,10.0,,,,,,,,
2023,28.0,98.586,MEDIUM,japan,LEC,5807,11.0,,,,,,,,
2023,29.0,98.523,MEDIUM,japan,LEC,5807,12.0,,,,,,,,
2023,30.0,98.476,MEDIUM,japan,LEC,5807,13.0,,,,,,,,
2023,31.0,98.889,MEDIUM,japan,LEC,5807,14.0,,,,,,,,
2023,32.0,98.661,MEDIUM,japan,LEC,5807,15.0,,,,,,,,
2023,33.0,98.703,MEDIUM,japan,LEC,5807,16.0,,,,,,,,
2023,34.0,101.129,MEDIUM,japan,LEC,5807,17.0,,,,,,,,
2023,36.0,96.781,HARD,japan,LEC,5807,2.0,,,,,,,,
2023,37.0,96.891,HARD,japan,LEC,5807,3.0,,,,,,,,
2023,38.0,96.493,HARD,japan,LEC,5807,4.0,,,,,,,,
2023,39.0,96.672,HARD,japan,LEC,5807,5.0,,,,,,,,
2023,40.0,96.362,HARD,japan,LEC,5807,6.0,,,,,,,,
2023,41.0,96.921,HARD,japan,LEC,5807,7.0,,,,,,,,
2023,42.0,97.355,HARD,japan,LEC,5807,8.0,,,,,,,,
2023,43.0,98.056,HARD,japan,LEC,5807,9.0,,,,,,,,
2023,44.0,98.401,HARD,japan,LEC,5807,10.0,,,,,,,,
2023,45.0,97.234,HARD,japan,LEC,5807,11.0,,,,,,,,
2023,46.0,97.196,HARD,japan,LEC,5807,12.0,,,,,,,,
2023,47.0,97.34,HARD,japan,LEC,5807,13.0,,,,,,,,
2023,48.0,97.518,HARD,japan,LEC,5807,14.0,,,,,,,,
2023,49.0,97.608,HARD,japan,LEC,5807,15.0,,,,,,,,
2023,50.0,97.604,HARD,japan,LEC,5807,16.0,,,,,,,,
2023,51.0,97.563,HARD,japan,LEC,5807,17.0,,,,,,,,
2023,52.0,97.773,HARD,japan,LEC,5807,18.0,,,,,,,,
2023,53.0,98.049,HARD,japan,LEC,5807,19.0,,,,,,,,
2023,5.0,100.207,SOFT,japan,ZHO,5807,4.0,,,,,,,,
2023,6.0,101.337,SOFT,japan,ZHO,5807,5.0,,,,,,,,
2023,7.0,101.028,SOFT,japan,ZHO,5807,6.0,,,,,,,,
2023,8.0,100.729,SOFT,japan,ZHO,5807,7.0,,,,,,,,
2023,9.0,100.915,SOFT,japan,ZHO,5807,8.0,,,,,,,,
2023,10.0,103.013,SOFT,japan,ZHO,5807,9.0,,,,,,,,
2023,12.0,99.205,SOFT,japan,ZHO,5807,2.0,,,,,,,,
2023,15.0,99.106,SOFT,japan,ZHO,5807,5.0,,,,,,,,
2023,16.0,100.159,SOFT,japan,ZHO,5807,6.0,,,,,,,,
2023,17.0,99.867,SOFT,japan,ZHO,5807,7.0,,,,,,,,
2023,18.0,100.016,SOFT,japan,ZHO,5807,8.0,,,,,,,,
2023,19.0,99.809,SOFT,japan,ZHO,5807,9.0,,,,,,,,
2023,20.0,100.741,SOFT,japan,ZHO,5807,10.0,,,,,,,,
2023,21.0,100.625,SOFT,japan,ZHO,5807,11.0,,,,,,,,
2023,22.0,100.415,SOFT,japan,ZHO,5807,12.0,,,,,,,,
2023,23.0,100.134,SOFT,japan,ZHO,5807,13.0,,,,,,,,
2023,24.0,99.971,SOFT,japan,ZHO,5807,14.0,,,,,,,,
2023,25.0,99.999,SOFT,japan,ZHO,5807,15.0,,,,,,,,
2023,26.0,100.423,SOFT,japan,ZHO,5807,16.0,,,,,,,,
2023,27.0,100.822,SOFT,japan,ZHO,5807,17.0,,,,,,,,
2023,28.0,100.264,SOFT,japan,ZHO,5807,18.0,,,,,,,,
2023,29.0,102.733,SOFT,japan,ZHO,5807,19.0,,,,,,,,
2023,31.0,98.278,HARD,japan,ZHO,5807,2.0,,,,,,,,
2023,32.0,98.465,HARD,japan,ZHO,5807,3.0,,,,,,,,
2023,33.0,98.643,HARD,japan,ZHO,5807,4.0,,,,,,,,
2023,34.0,98.649,HARD,japan,ZHO,5807,5.0,,,,,,,,
2023,35.0,98.641,HARD,japan,ZHO,5807,6.0,,,,,,,,
2023,36.0,98.255,HARD,japan,ZHO,5807,7.0,,,,,,,,
2023,37.0,98.43,HARD,japan,ZHO,5807,8.0,,,,,,,,
2023,38.0,98.211,HARD,japan,ZHO,5807,9.0,,,,,,,,
2023,39.0,97.992,HARD,japan,ZHO,5807,10.0,,,,,,,,
2023,40.0,98.332,HARD,japan,ZHO,5807,11.0,,,,,,,,
2023,41.0,98.191,HARD,japan,ZHO,5807,12.0,,,,,,,,
2023,42.0,97.906,HARD,japan,ZHO,5807,13.0,,,,,,,,
2023,43.0,98.213,HARD,japan,ZHO,5807,14.0,,,,,,,,
2023,44.0,98.202,HARD,japan,ZHO,5807,15.0,,,,,,,,
2023,45.0,97.791,HARD,japan,ZHO,5807,16.0,,,,,,,,
2023,46.0,98.264,HARD,japan,ZHO,5807,17.0,,,,,,,,
2023,47.0,98.232,HARD,japan,ZHO,5807,18.0,,,,,,,,
2023,48.0,98.585,HARD,japan,ZHO,5807,19.0,,,,,,,,
2023,49.0,99.73,HARD,japan,ZHO,5807,20.0,,,,,,,,
2023,50.0,98.098,HARD,japan,ZHO,5807,21.0,,,,,,,,
2023,51.0,98.444,HARD,japan,ZHO,5807,22.0,,,,,,,,
2023,52.0,98.513,HARD,japan,ZHO,5807,23.0,,,,,,,,
2023,6.0,106.852,SOFT,japan,BOT,5807,5.0,,,,,,,,
2022,6.0,110.761,WET,japan,VER,5807,4.0,,,,,,,,
2022,9.0,105.148,INTERMEDIATE,japan,VER,5807,2.0,,,,,,,,
2022,10.0,104.911,INTERMEDIATE,japan,VER,5807,3.0,,,,,,,,
2022,11.0,105.011,INTERMEDIATE,japan,VER,5807,4.0,,,,,,,,
2022,12.0,105.403,INTERMEDIATE,japan,VER,5807,5.0,,,,,,,,
2022,13.0,105.802,INTERMEDIATE,japan,VER,5807,6.0,,,,,,,,
2022,14.0,106.813,INTERMEDIATE,japan,VER,5807,7.0,,,,,,,,
2022,15.0,107.348,INTERMEDIATE,japan,VER,5807,8.0,,,,,,,,
2022,16.0,107.516,INTERMEDIATE,japan,VER,5807,9.0,,,,,,,,
2022,17.0,107.416,INTERMEDIATE,japan,VER,5807,10.0,,,,,,,,
2022,18.0,107.598,INTERMEDIATE,japan,VER,5807,11.0,,,,,,,,
2022,19.0,107.654,INTERMEDIATE,japan,VER,5807,12.0,,,,,,,,
2022,20.0,107.742,INTERMEDIATE,japan,VER,5807,13.0,,,,,,,,
2022,21.0,107.563,INTERMEDIATE,japan,VER,5807,14.0,,,,,,,,
2022,22.0,107.35,INTERMEDIATE,japan,VER,5807,15.0,,,,,,,,
2022,23.0,107.651,INTERMEDIATE,japan,VER,5807,16.0,,,,,,,,
2022,24.0,107.582,INTERMEDIATE,japan,VER,5807,17.0,,,,,,,,
2022,25.0,107.794,INTERMEDIATE,japan,VER,5807,18.0,,,,,,,,
2022,26.0,107.991,INTERMEDIATE,japan,VER,5807,19.0,,,,,,,,
2022,27.0,108.249,INTERMEDIATE,japan,VER,5807,20.0,,,,,,,,
2022,28.0,108.944,INTERMEDIATE,japan,VER,5807,21.0,,,,,,,,
2022,9.0,107.73,INTERMEDIATE,japan,PER,5807,2.0,,,,,,,,
2022,10.0,107.088,INTERMEDIATE,japan,PER,5807,3.0,,,,,,,,
2022,11.0,106.12,INTERMEDIATE,japan,PER,5807,4.0,,,,,,,,
2022,12.0,106.165,INTERMEDIATE,japan,PER,5807,5.0,,,,,,,,
2022,13.0,107.12,INTERMEDIATE,japan,PER,5807,6.0,,,,,,,,
2022,14.0,107.253,INTERMEDIATE,japan,PER,5807,7.0,,,,,,,,
2022,15.0,107.387,INTERMEDIATE,japan,PER,5807,8.0,,,,,,,,
2022,16.0,107.885,INTERMEDIATE,japan,PER,5807,9.0,,,,,,,,
2022,17.0,108.246,INTERMEDIATE,japan,PER,5807,10.0,,,,,,,,
2022,18.0,108.133,INTERMEDIATE,japan,PER,5807,11.0,,,,,,,,
2022,19.0,108.126,INTERMEDIATE,japan,PER,5807,12.0,,,,,,,,
2022,20.0,107.338,INTERMEDIATE,japan,PER,5807,13.0,,,,,,,,
2022,21.0,108.221,INTERMEDIATE,japan,PER,5807,14.0,,,,,,,,
2022,22.0,107.591,INTERMEDIATE,japan,PER,5807,15.0,,,,,,,,
2022,23.0,108.819,INTERMEDIATE,japan,PER,5807,16.0,,,,,,,,
2022,24.0,109.857,INTERMEDIATE,japan,PER,5807,17.0,,,,,,,,
2022,25.0,109.165,INTERMEDIATE,japan,PER,5807,18.0,,,,,,,,
2022,26.0,109.258,INTERMEDIATE,japan,PER,5807,19.0,,,,,,,,
2022,27.0,109.491,INTERMEDIATE,japan,PER,5807,20.0,,,,,,,,
2022,28.0,110.319,INTERMEDIATE,japan,PER,5807,21.0,,,,,,,,
2022,8.0,108.175,INTERMEDIATE,japan,NOR,5807,2.0,,,,,,,,
2022,9.0,108.837,INTERMEDIATE,japan,NOR,5807,3.0,,,,,,,,
2022,10.0,108.942,INTERMEDIATE,japan,NOR,5807,4.0,,,,,,,,
2022,11.0,110.127,INTERMEDIATE,japan,NOR,5807,5.0,,,,,,,,
2022,12.0,108.984,INTERMEDIATE,japan,NOR,5807,6.0,,,,,,,,
2022,13.0,108.788,INTERMEDIATE,japan,NOR,5807,7.0,,,,,,,,
2022,14.0,109.358,INTERMEDIATE,japan,NOR,5807,8.0,,,,,,,,
2022,15.0,110.54,INTERMEDIATE,japan,NOR,5807,9.0,,,,,,,,
2022,16.0,110.681,INTERMEDIATE,japan,NOR,5807,10.0,,,,,,,,
2022,17.0,110.079,INTERMEDIATE,japan,NOR,5807,11.0,,,,,,,,
2022,18.0,109.576,INTERMEDIATE,japan,NOR,5807,12.0,,,,,,,,
2022,19.0,109.717,INTERMEDIATE,japan,NOR,5807,13.0,,,,,,,,
2022,20.0,109.913,INTERMEDIATE,japan,NOR,5807,14.0,,,,,,,,
2022,21.0,109.723,INTERMEDIATE,japan,NOR,5807,15.0,,,,,,,,
2022,22.0,109.339,INTERMEDIATE,japan,NOR,5807,16.0,,,,,,,,
2022,23.0,110.008,INTERMEDIATE,japan,NOR,5807,17.0,,,,,,,,
2022,24.0,109.644,INTERMEDIATE,japan,NOR,5807,18.0,,,,,,,,
2022,25.0,110.13,INTERMEDIATE,japan,NOR,5807,19.0,,,,,,,,
2022,26.0,110.237,INTERMEDIATE,japan,NOR,5807,20.0,,,,,,,,
2022,27.0,110.435,INTERMEDIATE,japan,NOR,5807,21.0,,,,,,,,
2022,28.0,110.653,INTERMEDIATE,japan,NOR,5807,22.0,,,,,,,,
2022,9.0,108.586,INTERMEDIATE,japan,RUS,5807,4.0,,,,,,,,
2022,10.0,108.568,INTERMEDIATE,japan,RUS,5807,5.0,,,,,,,,
2022,11.0,108.944,INTERMEDIATE,japan,RUS,5807,6.0,,,,,,,,
2022,12.0,108.83,INTERMEDIATE,japan,RUS,5807,7.0,,,,,,,,
2022,13.0,108.439,INTERMEDIATE,japan,RUS,5807,8.0,,,,,,,,
2022,14.0,109.056,INTERMEDIATE,japan,RUS,5807,9.0,,,,,,,,
2022,15.0,108.365,INTERMEDIATE,japan,RUS,5807,10.0,,,,,,,,
2022,16.0,108.384,INTERMEDIATE,japan,RUS,5807,11.0,,,,,,,,
2022,17.0,108.416,INTERMEDIATE,japan,RUS,5807,12.0,,,,,,,,
2022,18.0,108.877,INTERMEDIATE,japan,RUS,5807,13.0,,,,,,,,
2022,19.0,109.097,INTERMEDIATE,japan,RUS,5807,14.0,,,,,,,,
2022,20.0,107.622,INTERMEDIATE,japan,RUS,5807,15.0,,,,,,,,
2022,21.0,107.004,INTERMEDIATE,japan,RUS,5807,16.0,,,,,,,,
2022,22.0,107.663,INTERMEDIATE,japan,RUS,5807,17.0,,,,,,,,
2022,23.0,108.097,INTERMEDIATE,japan,RUS,5807,18.0,,,,,,,,
2022,24.0,108.055,INTERMEDIATE,japan,RUS,5807,19.0,,,,,,,,
2022,25.0,108.738,INTERMEDIATE,japan,RUS,5807,20.0,,,,,,,,
2022,26.0,107.709,INTERMEDIATE,japan,RUS,5807,21.0,,,,,,,,
2022,27.0,108.359,INTERMEDIATE,japan,RUS,5807,22.0,,,,,,,,
2022,28.0,109.685,INTERMEDIATE,japan,RUS,5807,23.0,,,,,,,,
2022,9.0,107.518,INTERMEDIATE,japan,HAM,5807,5.0,,,,,,,,
2022,10.0,109.566,INTERMEDIATE,japan,HAM,5807,6.0,,,,,,,,
2022,11.0,105.53,INTERMEDIATE,japan,HAM,5807,7.0,,,,,,,,
2022,12.0,107.03,INTERMEDIATE,japan,HAM,5807,8.0,,,,,,,,
2022,13.0,106.816,INTERMEDIATE,japan,HAM,5807,9.0,,,,,,,,
2022,14.0,107.378,INTERMEDIATE,japan,HAM,5807,10.0,,,,,,,,
2022,15.0,108.212,INTERMEDIATE,japan,HAM,5807,11.0,,,,,,,,
2022,16.0,108.283,INTERMEDIATE,japan,HAM,5807,12.0,,,,,,,,
2022,17.0,108.915,INTERMEDIATE,japan,HAM,5807,13.0,,,,,,,,
2022,18.0,108.663,INTERMEDIATE,japan,HAM,5807,14.0,,,,,,,,
2022,19.0,108.808,INTERMEDIATE,japan,HAM,5807,15.0,,,,,,,,
2022,20.0,109.315,INTERMEDIATE,japan,HAM,5807,16.0,,,,,,,,
2022,21.0,109.202,INTERMEDIATE,japan,HAM,5807,17.0,,,,,,,,
2022,22.0,109.239,INTERMEDIATE,japan,HAM,5807,18.0,,,,,,,,
2022,23.0,109.38,INTERMEDIATE,japan,HAM,5807,19.0,,,,,,,,
2022,24.0,108.944,INTERMEDIATE,japan,HAM,5807,20.0,,,,,,,,
2022,25.0,109.457,INTERMEDIATE,japan,HAM,5807,21.0,,,,,,,,
2022,26.0,109.461,INTERMEDIATE,japan,HAM,5807,22.0,,,,,,,,
2022,27.0,108.784,INTERMEDIATE,japan,HAM,5807,23.0,,,,,,,,
2022,28.0,109.835,INTERMEDIATE,japan,HAM,5807,24.0,,,,,,,,
2022,6.0,111.393,WET,japan,LEC,5807,4.0,,,,,,,,
2022,9.0,106.672,INTERMEDIATE,japan,LEC,5807,2.0,,,,,,,,
2022,10.0,104.489,INTERMEDIATE,japan,LEC,5807,3.0,,,,,,,,
2022,11.0,105.481,INTERMEDIATE,japan,LEC,5807,4.0,,,,,,,,
2022,12.0,106.628,INTERMEDIATE,japan,LEC,5807,5.0,,,,,,,,
2022,13.0,107.272,INTERMEDIATE,japan,LEC,5807,6.0,,,,,,,,
2022,14.0,108.247,INTERMEDIATE,japan,LEC,5807,7.0,,,,,,,,
2022,15.0,108.731,INTERMEDIATE,japan,LEC,5807,8.0,,,,,,,,
2022,16.0,108.44,INTERMEDIATE,japan,LEC,5807,9.0,,,,,,,,
2022,17.0,108.644,INTERMEDIATE,japan,LEC,5807,10.0,,,,,,,,
2022,18.0,108.678,INTERMEDIATE,japan,LEC,5807,11.0,,,,,,,,
2022,19.0,108.31,INTERMEDIATE,japan,LEC,5807,12.0,,,,,,,,
2022,20.0,108.442,INTERMEDIATE,japan,LEC,5807,13.0,,,,,,,,
2022,21.0,108.844,INTERMEDIATE,japan,LEC,5807,14.0,,,,,,,,
2022,22.0,108.618,INTERMEDIATE,japan,LEC,5807,15.0,,,,,,,,
2022,23.0,109.122,INTERMEDIATE,japan,LEC,5807,16.0,,,,,,,,
2022,24.0,110.087,INTERMEDIATE,japan,LEC,5807,17.0,,,,,,,,
2022,25.0,109.001,INTERMEDIATE,japan,LEC,5807,18.0,,,,,,,,
2022,26.0,109.523,INTERMEDIATE,japan,LEC,5807,19.0,,,,,,,,
2022,27.0,109.229,INTERMEDIATE,japan,LEC,5807,20.0,,,,,,,,
2022,28.0,110.666,INTERMEDIATE,japan,LEC,5807,21.0,,,,,,,,
2022,11.0,106.008,INTERMEDIATE,japan,ZHO,5807,2.0,,,,,,,,
2022,12.0,106.748,INTERMEDIATE,japan,ZHO,5807,3.0,,,,,,,,
2022,13.0,107.972,INTERMEDIATE,japan,ZHO,5807,4.0,,,,,,,,
2022,14.0,109.791,INTERMEDIATE,japan,ZHO,5807,5.0,,,,,,,,
2022,15.0,109.907,INTERMEDIATE,japan,ZHO,5807,6.0,,,,,,,,
2022,16.0,110.717,INTERMEDIATE,japan,ZHO,5807,7.0,,,,,,,,
2022,17.0,111.073,INTERMEDIATE,japan,ZHO,5807,8.0,,,,,,,,
2022,20.0,104.411,INTERMEDIATE,japan,ZHO,5807,2.0,,,,,,,,
2022,21.0,106.464,INTERMEDIATE,japan,ZHO,5807,3.0,,,,,,,,
2022,22.0,106.607,INTERMEDIATE,japan,ZHO,5807,4.0,,,,,,,,
2022,23.0,107.907,INTERMEDIATE,japan,ZHO,5807,5.0,,,,,,,,
2022,24.0,110.415,INTERMEDIATE,japan,ZHO,5807,6.0,,,,,,,,
2022,25.0,107.595,INTERMEDIATE,japan,ZHO,5807,7.0,,,,,,,,
2022,26.0,110.343,INTERMEDIATE,japan,ZHO,5807,8.0,,,,,,,,
2022,27.0,110.38,INTERMEDIATE,japan,ZHO,5807,9.0,,,,,,,,
2022,28.0,109.847,INTERMEDIATE,japan,ZHO,5807,10.0,,,,,,,,
2022,8.0,110.819,INTERMEDIATE,japan,BOT,5807,2.0,,,,,,,,
2022,9.0,112.751,INTERMEDIATE,japan,BOT,5807,3.0,,,,,,,,
2022,10.0,108.646,INTERMEDIATE,japan,BOT,5807,4.0,,,,,,,,
2022,11.0,107.82,INTERMEDIATE,japan,BOT,5807,5.0,,,,,,,,
2022,12.0,108.891,INTERMEDIATE,japan,BOT,5807,6.0,,,,,,,,
2022,13.0,109.344,INTERMEDIATE,japan,BOT,5807,7.0,,,,,,,,
2022,14.0,109.695,INTERMEDIATE,japan,BOT,5807,8.0,,,,,,,,
2022,15.0,109.576,INTERMEDIATE,japan,BOT,5807,9.0,,,,,,,,
2022,16.0,110.856,INTERMEDIATE,japan,BOT,5807,10.0,,,,,,,,
2022,17.0,110.036,INTERMEDIATE,japan,BOT,5807,11.0,,,,,,,,
2022,18.0,110.824,INTERMEDIATE,japan,BOT,5807,12.0,,,,,,,,
2022,19.0,110.28,INTERMEDIATE,japan,BOT,5807,13.0,,,,,,,,
2022,20.0,110.509,INTERMEDIATE,japan,BOT,5807,14.0,,,,,,,,
2022,21.0,110.245,INTERMEDIATE,japan,BOT,5807,15.0,,,,,,,,
2022,22.0,111.033,INTERMEDIATE,japan,BOT,5807,16.0,,,,,,,,
2022,23.0,111.041,INTERMEDIATE,japan,BOT,5807,17.0,,,,,,,,
2022,24.0,111.137,INTERMEDIATE,japan,BOT,5807,18.0,,,,,,,,
2022,25.0,111.252,INTERMEDIATE,japan,BOT,5807,19.0,,,,,,,,
2022,26.0,110.481,INTERMEDIATE,japan,BOT,5807,20.0,,,,,,,,
2022,27.0,110.336,INTERMEDIATE,japan,BOT,5807,21.0,,,,,,,,
2022,28.0,110.089,INTERMEDIATE,japan,BOT,5807,22.0,,,,,,,,
2021,2.0,83.561,SOFT,japan,VER,5807,5.0,,,,,,,,
2021,3.0,83.25,SOFT,japan,VER,5807,6.0,,,,,,,,
2021,4.0,83.209,SOFT,japan,VER,5807,7.0,,,,,,,,
2021,5.0,83.206,SOFT,japan,VER,5807,8.0,,,,,,,,
2021,6.0,83.227,SOFT,japan,VER,5807,9.0,,,,,,,,
2021,7.0,83.09,SOFT,japan,VER,5807,10.0,,,,,,,,
2021,11.0,83.251,SOFT,japan,VER,5807,14.0,,,,,,,,
2021,12.0,83.297,SOFT,japan,VER,5807,15.0,,,,,,,,
2021,13.0,83.009,SOFT,japan,VER,5807,16.0,,,,,,,,
2021,14.0,83.155,SOFT,japan,VER,5807,17.0,,,,,,,,
2021,15.0,83.152,SOFT,japan,VER,5807,18.0,,,,,,,,
2021,16.0,83.515,SOFT,japan,VER,5807,19.0,,,,,,,,
2021,17.0,83.263,SOFT,japan,VER,5807,20.0,,,,,,,,
2021,18.0,83.289,SOFT,japan,VER,5807,21.0,,,,,,,,
2021,19.0,83.317,SOFT,japan,VER,5807,22.0,,,,,,,,
2021,20.0,83.362,SOFT,japan,VER,5807,23.0,,,,,,,,
2021,21.0,83.46,SOFT,japan,VER,5807,24.0,,,,,,,,
2021,22.0,83.513,SOFT,japan,VER,5807,25.0,,,,,,,,
